"level_0","index","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size"
"6897","6897","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6898","6898","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6899","6899","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6900","6900","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6901","6901","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6902","6902","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6903","6903","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6904","6904","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6905","6905","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6906","6906","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6907","6907","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6908","6908","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6909","6909","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6910","6910","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6911","6911","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6912","6912","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6913","6913","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6914","6914","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6915","6915","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6916","6916","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6917","6917","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6918","6918","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6919","6919","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6920","6920","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6921","6921","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6922","6922","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6923","6923","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6924","6924","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6925","6925","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6926","6926","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6927","6927","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6928","6928","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6929","6929","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6930","6930","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6931","6931","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6932","6932","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6933","6933","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6934","6934","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6935","6935","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6936","6936","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6937","6937","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6938","6938","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6939","6939","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6940","6940","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6941","6941","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6942","6942","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6943","6943","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6944","6944","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6945","6945","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6946","6946","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6947","6947","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6948","6948","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6949","6949","0","43.93","3.158","4640.65","19","105.02","3639.42","14461.82","218.9618456","7.866","3","151315"
"6950","6950","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6951","6951","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6952","6952","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6953","6953","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6954","6954","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6955","6955","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6956","6956","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6957","6957","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6958","6958","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6959","6959","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6960","6960","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6961","6961","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6962","6962","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6963","6963","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6964","6964","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6965","6965","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6966","6966","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6967","6967","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6968","6968","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6969","6969","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6970","6970","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6971","6971","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6972","6972","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6973","6973","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6974","6974","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6975","6975","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6976","6976","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6977","6977","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6978","6978","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6979","6979","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6980","6980","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6981","6981","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6982","6982","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6983","6983","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6984","6984","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6985","6985","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6986","6986","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6987","6987","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6988","6988","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6989","6989","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6990","6990","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6991","6991","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6992","6992","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6993","6993","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6994","6994","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6995","6995","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6996","6996","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6997","6997","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6998","6998","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"6999","6999","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7000","7000","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7001","7001","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7002","7002","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7003","7003","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7004","7004","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7005","7005","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7006","7006","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7007","7007","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7008","7008","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7009","7009","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7010","7010","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7011","7011","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7012","7012","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7013","7013","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7014","7014","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7015","7015","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7016","7016","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7017","7017","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7018","7018","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7019","7019","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7020","7020","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7021","7021","0","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","3","151315"
"7022","7022","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7023","7023","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7024","7024","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7025","7025","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7026","7026","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7027","7027","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7028","7028","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7029","7029","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7030","7030","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7031","7031","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7032","7032","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7033","7033","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7034","7034","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7035","7035","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7036","7036","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7037","7037","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7038","7038","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7039","7039","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7040","7040","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7041","7041","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7042","7042","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7043","7043","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7044","7044","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7045","7045","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7046","7046","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7047","7047","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7048","7048","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7049","7049","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7050","7050","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7051","7051","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7052","7052","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7053","7053","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7054","7054","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7055","7055","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7056","7056","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7057","7057","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7058","7058","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7059","7059","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7060","7060","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7061","7061","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7062","7062","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7063","7063","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7064","7064","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7065","7065","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7066","7066","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7067","7067","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7068","7068","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7069","7069","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7070","7070","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7071","7071","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7072","7072","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7073","7073","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7074","7074","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7075","7075","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7076","7076","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7077","7077","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7078","7078","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7079","7079","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7080","7080","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7081","7081","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7082","7082","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7083","7083","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7084","7084","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7085","7085","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7086","7086","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7087","7087","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7088","7088","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7089","7089","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7090","7090","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7091","7091","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7092","7092","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7093","7093","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7094","7094","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7095","7095","0","47.96","3.112","2725.36","40.48","634.7","24.9","2739.43","219.3577216","7.866","3","151315"
"7096","7096","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7097","7097","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7098","7098","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7099","7099","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7100","7100","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7101","7101","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7102","7102","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7103","7103","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7104","7104","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7105","7105","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7106","7106","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7107","7107","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7108","7108","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7109","7109","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7110","7110","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7111","7111","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7112","7112","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7113","7113","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7114","7114","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7115","7115","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7116","7116","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7117","7117","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7118","7118","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7119","7119","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7120","7120","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7121","7121","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7122","7122","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7123","7123","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7124","7124","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7125","7125","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7126","7126","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7127","7127","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7128","7128","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7129","7129","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7130","7130","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7131","7131","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7132","7132","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7133","7133","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7134","7134","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7135","7135","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7136","7136","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7137","7137","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7138","7138","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7139","7139","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7140","7140","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7141","7141","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7142","7142","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7143","7143","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7144","7144","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7145","7145","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7146","7146","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7147","7147","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7148","7148","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7149","7149","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7150","7150","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
"7151","7151","1","44.55","3.129","5762.1","46011.38","260.36","983.65","4735.78","219.5359898","7.866","3","151315"
